week_date,actual,in_sample,oos_val,is_live,pred_persistence,pred_hgb,pred_rf,pred_gbm,pred_elasticnet,pred_ridge,pred_ensemble
2000-07-31,1.437,1,0,0,1.447,1.4252306572992954,1.445919978250647,1.4279002757845316,1.7052040580053136,1.4017933536072553,1.4677020168212889
2000-08-07,1.437,1,0,0,1.437,1.4454462618520434,1.4445909588101635,1.4483976187913272,1.6836406387478209,1.454776239997727,1.486899083740591
2000-08-14,1.444,1,0,0,1.437,1.4456997350081742,1.451510481689573,1.4508993170248055,1.6735426417524353,1.4379282626320509,1.4823134938780833
2000-08-21,1.456,1,0,0,1.444,1.4510034442088966,1.4619193031524211,1.4417206439412324,1.6723261673607772,1.4494003674228073,1.4859543485120528
2000-08-28,1.502,1,0,0,1.456,1.498205904259977,1.4886187249148013,1.47253442048526,1.6781677856381998,1.4609800093025331,1.510266161344334
2000-09-04,1.535,1,0,0,1.502,1.5224221767754385,1.5141678746299323,1.5161926225841749,1.6966457718962396,1.4862695237249177,1.5381496363298268
2000-09-11,1.539,1,0,0,1.535,1.5305013147910076,1.5268235598090707,1.5377670293020236,1.7223790390590341,1.564276694483744,1.5716093248187186
2000-09-18,1.525,1,0,0,1.539,1.530265863246813,1.5250759322684233,1.536239730347332,1.7383685603965606,1.573904689338301,1.57617093552001
2000-09-25,1.498,1,0,0,1.525,1.5047889901919889,1.5135811803846106,1.5043983929772449,1.7405764349494341,1.543104912472511,1.5544745091327967
2000-10-02,1.473,1,0,0,1.498,1.4808202967533401,1.491841279915666,1.4873669314128732,1.7283379641568524,1.485844431050586,1.5251519447502992
2000-10-09,1.516,1,0,0,1.473,1.498687919129208,1.501383119821835,1.4874900044464714,1.7106532832213706,1.4629756641875469,1.5212222656621825
2000-10-16,1.532,1,0,0,1.516,1.5177010557314432,1.5063530402399277,1.5168110110945006,1.7174583028439439,1.5219101888721125,1.5491737429538202
2000-10-23,1.523,1,0,0,1.532,1.5306223768442535,1.518514011742319,1.5192569015122592,1.7294276437295142,1.5323361519740704,1.558939654955438
2000-10-30,1.523,1,0,0,1.523,1.5156544204852478,1.519701074372659,1.5094827598493226,1.7338952977973854,1.5303411348767861,1.5541567660549749
2000-11-06,1.523,1,0,0,1.523,1.5212079574578843,1.5160141568343555,1.5156421515230891,1.7359368586299717,1.496422910242685,1.5471581540256578
2000-11-13,1.523,1,0,0,1.523,1.5118582756013443,1.5126260163405703,1.498468575493287,1.6037412210001003,1.4347481585503667,1.503022536853353
2000-11-20,1.489,1,0,0,1.523,1.4915134601415527,1.4886834254587795,1.497614534258605,1.603746044739691,1.4420651773895934,1.4970454736264205
2000-11-27,1.464,1,0,0,1.489,1.4706549914320337,1.4794854938515478,1.4834535259760466,1.5947293097853295,1.4154572463495303,1.4797017770823473
2000-12-04,1.425,1,0,0,1.464,1.4293082845009886,1.450369744403973,1.4451854036427099,1.5752445785569298,1.432931646900391,1.4603510521633414
2000-12-11,1.396,1,0,0,1.425,1.4066259598797155,1.4208858007479548,1.423551633042584,1.5366358236363955,1.4267413318708237,1.4387782003961598
2000-12-18,1.388,1,0,0,1.396,1.3946566173798405,1.4049417699717888,1.392878563141441,1.5062823944944617,1.4038342392075152,1.4163287633709498
2000-12-25,1.377,1,0,0,1.388,1.3878617406434688,1.3960912067787647,1.4015646389434668,1.491489666152693,1.3981311307789537,1.4114964753715533
2001-01-01,1.4,1,0,0,1.377,1.3928673680609591,1.4052170962644257,1.3850898198103585,1.474924364760135,1.399430314032305,1.408104372420532
2001-01-08,1.458,1,0,0,1.4,1.4546124889025391,1.4361085898705377,1.4466281912715926,1.4844003715354637,1.4554322476755432,1.4551731600744164
2001-01-15,1.458,1,0,0,1.458,1.4644172714643937,1.450118023817253,1.4643130706826124,1.516852982724589,1.503826750162708,1.4814098340720925
2001-01-22,1.446,1,0,0,1.458,1.44712120550955,1.4568031396859615,1.4527624904821184,1.5412061878999068,1.519146944859422,1.4845123428455327
2001-01-29,1.426,1,0,0,1.446,1.4390310916260676,1.4494519755338804,1.4502332450677322,1.5422219489681401,1.4730696746185836,1.4688549927624923
2001-02-05,1.46,1,0,0,1.426,1.457980620084276,1.450521313951929,1.440325625905866,1.5343619828354829,1.4408810045332197,1.4608106198993296
2001-02-12,1.429,1,0,0,1.46,1.437069163995089,1.4466862501661015,1.439495737002549,1.5426991363051357,1.5077092113522779,1.475258393602464
2001-02-19,1.429,1,0,0,1.429,1.4242230103317104,1.4452773536796313,1.4386096619341802,1.536146755289963,1.4484158183323388,1.4550518499264449
2001-02-26,1.393,1,0,0,1.429,1.4094294509212386,1.4186802207030498,1.4198433099814594,1.5286101089883695,1.4561859161537805,1.4449456233073028
2001-03-05,1.393,1,0,0,1.393,1.3905947286637184,1.404547231742304,1.3944337670066693,1.5089879246647353,1.4219050407305345,1.4211078911300035
2001-03-12,1.377,1,0,0,1.393,1.3847620591227283,1.393113662588132,1.3881983010646917,1.5042612389176797,1.4141396803285453,1.4140011788026987
2001-03-19,1.379,1,0,0,1.377,1.3790603404060275,1.3947465384733597,1.3812416331383037,1.4948525747822659,1.3968526430297734,1.405392502630044
2001-03-26,1.411,1,0,0,1.379,1.3953698654068556,1.4039793946764405,1.3912175801887663,1.4854052687249846,1.398721294644608,1.4112235124655472
2001-04-02,1.411,1,0,0,1.411,1.4265370628384006,1.4248792972746258,1.433051887066263,1.5057169151824963,1.4607020057103572,1.449716547935115
2001-04-09,1.535,1,0,0,1.411,1.5050190767786458,1.5037403567454053,1.493841676190148,1.5082037435361615,1.4488108384234688,1.487712398435555
2001-04-16,1.586,1,0,0,1.535,1.5766943885983344,1.5472227990392384,1.56591491476464,1.5726043470086308,1.5810162305993798,1.5705022756022444
2001-04-23,1.585,1,0,0,1.586,1.6001302002999198,1.5847853984822766,1.6086858120209862,1.6300300586399663,1.6078859830448486,1.6065571544388153
2001-04-30,1.585,1,0,0,1.585,1.5894864650047311,1.598739747181673,1.6026317740286138,1.6604793622707095,1.5819259753155328,1.6030491138261367
2001-05-07,1.663,1,0,0,1.585,1.641676001864592,1.6375667167760415,1.63986014439614,1.6806230926694814,1.5642547950143753,1.6259241073971562
2001-05-14,1.637,1,0,0,1.663,1.6505134932304353,1.6299193864752866,1.647203462494196,1.7053502998596595,1.6538612391932914,1.6564732553867336
2001-05-21,1.656,1,0,0,1.637,1.6253988872019949,1.6385007585200668,1.6411616534680282,1.7072360296657754,1.6341368136768053,1.6462697245029234
2001-05-28,1.63,1,0,0,1.656,1.6261894493373112,1.631657467457442,1.6291612519020822,1.7302500861127372,1.6642056813232289,1.65475333715274
2001-06-04,1.58,1,0,0,1.63,1.5855296330404611,1.601463737066537,1.5909810562978288,1.7252663148760368,1.6152580285206524,1.619694185341174
2001-06-11,1.526,1,0,0,1.58,1.5181318836594717,1.5351503558407682,1.521329734087366,1.6762408045875714,1.541980628961813,1.5533505412193653
2001-06-18,1.454,1,0,0,1.526,1.463086729931651,1.4719247562818147,1.4683548190802227,1.6380685090043476,1.4770347656368534,1.4975436867480962
2001-06-25,1.384,1,0,0,1.454,1.3936617200391048,1.421270339748997,1.406648784032732,1.585327093810888,1.3977575135114402,1.432584763653044
2001-07-02,1.35,1,0,0,1.384,1.3539080783617667,1.3745797767910997,1.3611519092176407,1.5239055470525762,1.3945967962261883,1.3970224429587643
2001-07-09,1.33,1,0,0,1.35,1.3426443598196163,1.3514390874431192,1.3441411718531728,1.472763033590767,1.3366688585072055,1.363649510562082
2001-07-16,1.33,1,0,0,1.33,1.3388144841394503,1.3403684663808486,1.3373853181106237,1.44868883522108,1.328451907970381,1.353655824988107
